,ev_op_Hp20
0,6.10986328125
1,7.09423828125
2,6.57177734375
3,7.17333984375
4,7.36181640625
5,6.322265625
6,6.50830078125
7,7.1220703125
8,6.3486328125
9,6.890625
10,6.91552734375
11,6.3681640625
12,6.17041015625
13,7.2314453125
14,7.39990234375
15,7.078125
16,7.6123046875
17,6.2353515625
18,6.90625
19,7.251953125
20,6.6826171875
21,6.36279296875
22,7.29931640625
23,6.6796875
24,6.888671875
25,7.697265625
26,7.01513671875
27,6.7470703125
28,7.05224609375
29,7.58349609375
30,6.4228515625
31,6.34375
32,6.609375
33,6.6865234375
34,6.9326171875
35,6.103515625
36,6.8662109375
37,6.79833984375
38,6.8466796875
39,6.05224609375
40,6.3056640625
41,6.7685546875
42,6.83349609375
43,6.662109375
44,7.08642578125
45,6.5712890625
46,6.57861328125
47,6.46240234375
48,6.92822265625
49,7.01171875
50,6.96533203125
51,6.646484375
52,6.56640625
53,5.51513671875
54,5.806640625
55,5.478515625
56,6.07470703125
57,5.4873046875
58,6.45263671875
59,5.41796875
60,5.36865234375
61,5.6259765625
62,6.25146484375
63,5.3681640625
64,6.359375
65,6.2841796875
66,6.7216796875
67,5.69970703125
68,5.537109375
69,5.33203125
70,5.5400390625
71,6.0439453125
72,5.95361328125
73,5.22021484375
74,5.150390625
75,6.892578125
76,5.76123046875
77,4.69921875
78,5.51025390625
79,5.70458984375
80,4.494140625
81,6.02734375
82,5.310546875
83,4.52197265625
84,5.78125
85,3.8955078125
86,5.58447265625
87,5.39892578125
88,5.58544921875
89,5.369140625
90,4.68896484375
91,5.7578125
92,5.115234375
93,4.900390625
94,5.03076171875
95,5.45947265625
96,5.4736328125
97,4.748046875
98,4.67041015625
99,4.62353515625
100,5.0146484375
101,4.77685546875
102,4.39697265625
103,4.72412109375
104,3.8544921875
105,5.3486328125
106,6.13916015625
107,4.23974609375
108,6.2294921875
109,6.1767578125
110,6.19384765625
111,5.68603515625
112,5.43603515625
113,6.5830078125
114,4.73193359375
115,5.3583984375
116,5.169921875
117,5.36279296875
118,4.76904296875
119,5.08056640625
120,4.46923828125
121,5.150390625
122,4.4853515625
123,5.03125
124,5.5478515625
125,3.25
126,3.4111328125
127,3.83984375
128,4.169921875
129,3.119140625
130,5.1435546875
131,4.080078125
132,4.88037109375
133,5.1064453125
134,5.3056640625
135,4.35693359375
136,5.42431640625
137,4.95849609375
138,4.583984375
139,5.04833984375
140,4.697265625
141,4.689453125
142,4.91796875
143,4.94384765625
144,4.25048828125
145,5.263671875
146,2.5869140625
147,5.67529296875
148,4.66552734375
149,5.802734375
150,5.08740234375
151,4.5390625
152,4.80224609375
153,5.1552734375
154,4.49267578125
155,4.83837890625
156,5.54736328125
157,3.63818359375
158,5.388671875
159,5.3818359375
160,5.41015625
161,5.21142578125
162,4.59423828125
163,5.58154296875
164,5.439453125
165,3.45068359375
166,2.54931640625
167,3.869140625
168,3.77734375
169,3.30078125
170,3.9599609375
171,3.22216796875
172,2.27099609375
173,4.787109375
174,4.1728515625
175,5.7578125
176,5.1865234375
177,5.0693359375
178,6.0341796875
179,3.82275390625
180,5.150390625
181,3.53515625
182,4.12841796875
183,3.23046875
184,2.59619140625
185,4.53857421875
186,2.37548828125
187,4.24072265625
188,3.92333984375
189,4.85107421875
190,4.82275390625
191,3.982421875
192,4.236328125
193,4.458984375
194,3.48779296875
195,5.2890625
196,5.7548828125
197,3.80712890625
198,2.8544921875
199,4.8203125
200,4.08203125
201,4.08984375
202,3.67529296875
203,5.00244140625
204,4.9033203125
205,4.298828125
206,4.05029296875
207,3.71142578125
208,2.7841796875
209,5.13720703125
210,4.140625
211,4.22509765625
212,3.32666015625
213,4.84912109375
214,4.4326171875
215,2.84716796875
216,3.33837890625
217,4.6298828125
218,3.30859375
219,4.4765625
220,4.0107421875
221,3.68310546875
222,3.12939453125
223,4.2802734375
224,4.26904296875
225,2.736328125
226,3.47802734375
227,3.42919921875
228,2.9033203125
229,3.38720703125
230,2.68359375
231,4.05224609375
232,3.630859375
233,2.7255859375
234,3.46826171875
235,2.703125
236,1.49658203125
237,4.10498046875
238,4.06005859375
239,2.64794921875
240,4.205078125
241,2.64453125
242,2.74462890625
243,4.12841796875
244,2.83642578125
245,3.103515625
246,2.94677734375
247,2.71337890625
248,3.2451171875
249,2.93603515625
250,3.3505859375
251,3.73046875
252,3.314453125
253,3.04052734375
254,4.20703125
255,2.3798828125
256,3.42919921875
257,4.64013671875
258,2.98583984375
259,4.455078125
260,2.36767578125
261,5.15478515625
262,4.59716796875
263,5.4130859375
264,4.97509765625
265,4.46826171875
266,4.2734375
267,4.60302734375
268,4.9560546875
269,4.609375
270,3.98486328125
271,5.2041015625
272,3.322265625
273,4.701171875
274,4.11328125
275,3.03173828125
276,3.64208984375
277,3.5654296875
278,4.55517578125
279,2.5283203125
280,4.18212890625
281,3.60498046875
282,3.80908203125
283,3.53564453125
284,4.46142578125
285,3.38232421875
286,3.90478515625
287,3.349609375
288,4.18359375
289,3.94091796875
290,3.3271484375
291,3.97607421875
292,4.40869140625
293,3.7021484375
294,3.640625
295,4.171875
296,4.48583984375
297,2.748046875
298,3.1650390625
299,2.97265625
300,3.22265625
301,2.83984375
302,3.84228515625
303,3.0537109375
304,3.9326171875
305,2.67822265625
306,3.14501953125
307,3.22998046875
308,2.33837890625
309,3.92138671875
310,3.15380859375
311,2.93408203125
312,4.076171875
313,1.92041015625
314,3.67919921875
315,1.92724609375
316,2.41259765625
317,3.21923828125
318,2.34716796875
319,3.22314453125
320,1.8173828125
321,2.78125
322,1.91845703125
323,2.99365234375
324,3.13427734375
325,2.07470703125
326,1.86279296875
327,2.42578125
328,1.62646484375
329,2.95068359375
330,2.24462890625
331,2.53662109375
332,3.138671875
333,1.97265625
334,3.4609375
335,1.60009765625
336,2.54296875
337,3.59521484375
338,1.94189453125
339,4.29296875
340,4.640625
341,2.55517578125
342,4.5673828125
343,2.990234375
344,3.19775390625
345,4.130859375
346,4.26220703125
347,2.60693359375
348,2.55126953125
349,3.962890625
350,3.12158203125
351,3.3232421875
352,4.08740234375
353,2.51123046875
354,3.6953125
355,2.40966796875
356,3.14404296875
357,3.48193359375
358,2.52880859375
359,2.9013671875
360,1.40185546875
361,4.1025390625
362,2.6630859375
363,1.701171875
364,3.14501953125
365,2.1328125
366,2.3984375
367,2.0048828125
368,2.37646484375
369,2.62744140625
370,2.80517578125
371,2.63916015625
372,2.3251953125
373,2.22509765625
374,3.53076171875
375,1.8525390625
376,2.22509765625
377,3.57373046875
378,2.91796875
379,3.1376953125
380,2.392578125
381,2.759765625
382,2.818359375
383,3.1787109375
384,2.5126953125
385,2.2783203125
386,3.171875
387,2.4375
388,3.24609375
389,2.28125
390,2.9453125
391,2.95947265625
392,3.1748046875
393,3.0224609375
394,2.35400390625
395,2.8623046875
396,2.87646484375
397,1.9033203125
398,3.5625
399,1.43017578125
400,3.13623046875
401,2.595703125
402,2.85546875
403,2.87548828125
404,2.48974609375
405,2.197265625
406,2.015625
407,3.044921875
408,2.8876953125
409,2.150390625
410,2.18505859375
411,3.03759765625
412,2.22509765625
413,2.5439453125
414,2.35791015625
415,2.8671875
416,2.837890625
417,3.05126953125
418,2.5361328125
419,2.986328125
420,2.77001953125
421,1.9443359375
422,1.6884765625
423,2.42138671875
424,2.15966796875
425,2.8251953125
426,3.0859375
427,2.34326171875
428,1.55419921875
429,2.65478515625
430,2.4453125
431,1.5537109375
432,1.919921875
433,2.20751953125
434,2.49853515625
435,1.72705078125
436,1.68994140625
437,2.283203125
438,1.9677734375
439,2.21337890625
440,1.615234375
441,2.220703125
442,2.44482421875
443,2.66455078125
444,1.23095703125
445,2.005859375
446,1.76611328125
447,1.8330078125
448,1.671875
449,1.59619140625
450,1.65234375
451,1.88232421875
452,3.10595703125
453,2.3330078125
454,3.33154296875
455,2.12060546875
456,2.80908203125
457,2.23486328125
458,1.8681640625
459,3.44482421875
460,3.25439453125
461,2.77001953125
462,1.986328125
463,3.35595703125
464,3.42724609375
465,2.08056640625
466,1.291015625
467,3.6318359375
468,1.66357421875
469,2.4541015625
470,2.20849609375
471,2.20458984375
472,2.912109375
473,1.25
474,1.83447265625
475,1.58642578125
476,2.36279296875
477,1.4365234375
478,2.1328125
479,1.9677734375
480,1.96923828125
481,2.345703125
482,1.65576171875
483,2.03125
484,2.51611328125
485,1.4560546875
486,1.96240234375
487,2.16796875
488,1.94287109375
489,1.77587890625
490,2.3994140625
491,1.40771484375
492,2.06201171875
493,2.04736328125
494,2.041015625
495,1.69677734375
496,1.9150390625
497,1.4306640625
498,1.37548828125
499,1.876953125
500,1.78271484375
501,1.65234375
502,1.37646484375
503,2.1328125
504,2.087890625
505,1.45263671875
506,1.7041015625
507,1.93896484375
508,2.18408203125
509,1.541015625
510,2.02880859375
511,1.87548828125
512,1.8994140625
513,1.6591796875
514,2.08203125
515,1.7744140625
516,2.3115234375
517,1.74853515625
518,1.0458984375
519,1.72021484375
520,2.18408203125
521,2.1279296875
522,2.4912109375
523,2.49267578125
524,1.71044921875
525,1.109375
526,1.15966796875
527,1.154296875
528,2.150390625
529,1.69384765625
530,1.78369140625
531,2.02099609375
532,1.044921875
533,1.38330078125
534,1.5830078125
535,1.90771484375
536,2.60693359375
537,1.70654296875
538,2.20068359375
539,1.5947265625
540,2.0146484375
541,1.9501953125
542,1.5400390625
543,2.13671875
544,1.5595703125
545,1.69189453125
546,2.74755859375
547,1.76953125
548,1.67724609375
549,1.6552734375
550,1.673828125
551,1.67626953125
552,1.85595703125
553,2.01416015625
554,1.77734375
555,2.08642578125
556,1.802734375
557,2.0986328125
558,1.42919921875
559,2.21142578125
560,2.06591796875
561,1.67138671875
562,1.18310546875
563,1.85888671875
564,1.51416015625
565,1.37451171875
566,1.3046875
567,1.80126953125
568,1.3017578125
569,1.68798828125
570,1.32080078125
571,1.89306640625
572,1.55615234375
573,1.654296875
574,1.314453125
575,1.80810546875
576,1.8876953125
577,1.68115234375
578,1.107421875
579,1.19482421875
580,1.44140625
581,1.9208984375
582,1.27685546875
583,1.69482421875
584,1.64892578125
585,1.62158203125
586,1.244140625
587,1.5380859375
588,1.70458984375
589,1.6806640625
590,1.3720703125
591,1.0234375
592,1.57666015625
593,1.36767578125
594,1.48583984375
595,1.36767578125
596,2.0361328125
597,1.90380859375
598,1.55859375
599,1.138671875
600,1.53125
601,1.66162109375
602,1.509765625
603,1.2041015625
604,1.17724609375
605,1.74951171875
606,2.2451171875
607,1.87646484375
608,2.2158203125
609,1.6201171875
610,1.63232421875
611,1.15234375
612,2.12158203125
613,1.904296875
614,1.85693359375
615,1.2099609375
616,1.50048828125
617,1.4462890625
618,1.86767578125
619,1.88525390625
620,2.0048828125
621,1.8857421875
622,1.419921875
623,1.6611328125
624,2.11083984375
625,1.6875
626,1.044921875
627,1.54541015625
628,1.3779296875
629,1.0380859375
630,0.9365234375
631,1.27587890625
632,1.64306640625
633,2.03369140625
634,1.3349609375
635,1.626953125
636,1.7861328125
637,1.95703125
638,1.8740234375
639,1.96484375
640,1.43212890625
641,1.58837890625
642,1.505859375
643,1.31201171875
644,1.37109375
645,1.4892578125
646,1.40625
647,1.2177734375
648,1.75244140625
649,1.34228515625
650,1.8125
651,1.61962890625
652,1.294921875
653,1.72509765625
654,1.06640625
655,1.12451171875
656,1.09423828125
657,1.04248046875
658,0.80322265625
659,0.89794921875
660,1.50390625
661,1.2451171875
662,1.52392578125
663,1.2294921875
664,1.6796875
665,1.30419921875
666,2.06884765625
667,1.73828125
668,1.2802734375
669,1.22412109375
670,1.36962890625
671,2.14501953125
672,2.07080078125
673,1.44775390625
674,1.81494140625
675,1.78173828125
676,1.74609375
677,1.912109375
678,1.837890625
679,1.232421875
680,1.36376953125
681,1.7333984375
682,0.9189453125
683,1.4453125
684,1.35400390625
685,1.53857421875
686,1.6640625
687,1.029296875
688,1.54248046875
689,1.787109375
690,1.8173828125
691,1.16552734375
692,1.43212890625
693,1.390625
694,1.33349609375
695,1.06787109375
696,0.99853515625
697,1.244140625
698,1.5732421875
699,1.42626953125
700,1.94189453125
701,2.0205078125
702,1.52685546875
703,1.6513671875
704,2.12744140625
705,1.2431640625
706,2.16015625
707,1.1982421875
708,1.97607421875
709,1.50830078125
710,0.966796875
711,1.2431640625
712,1.08349609375
713,1.06884765625
714,2.3876953125
715,1.44580078125
716,1.47412109375
717,1.56591796875
718,2.2255859375
719,2.29541015625
720,1.46875
721,1.5791015625
722,2.14453125
723,1.42822265625
724,0.9267578125
725,2.0556640625
726,1.7197265625
727,1.349609375
728,1.47509765625
729,1.39306640625
730,1.9326171875
731,1.5654296875
732,1.34619140625
733,1.64501953125
734,0.95751953125
735,1.2431640625
736,2.1328125
737,1.70654296875
738,1.81201171875
739,1.56201171875
740,1.96875
741,1.361328125
742,1.21533203125
743,0.833984375
744,0.869140625
745,1.9248046875
746,1.4345703125
747,1.3408203125
748,1.39404296875
749,1.2587890625
750,1.4189453125
751,1.55615234375
752,2.12255859375
753,1.6767578125
754,2.10595703125
755,1.3564453125
756,1.62353515625
757,1.19677734375
758,1.3466796875
759,1.5419921875
760,1.1845703125
761,1.4951171875
762,1.0869140625
763,1.25927734375
764,1.58935546875
765,1.41845703125
766,1.291015625
767,1.70068359375
768,1.94677734375
769,1.48095703125
770,1.48583984375
771,1.29443359375
772,1.3056640625
773,1.326171875
774,2.0029296875
775,1.32470703125
776,1.60400390625
777,1.41015625
778,1.16015625
779,0.97705078125
780,1.20458984375
781,1.43798828125
782,1.03662109375
783,1.0498046875
784,1.62060546875
785,1.28173828125
786,1.34130859375
787,1.32666015625
788,1.4169921875
789,1.4716796875
790,2.18505859375
791,2.05126953125
792,1.37060546875
793,1.28564453125
794,1.49853515625
795,1.6298828125
796,1.98779296875
797,1.4130859375
798,1.51123046875
799,1.56005859375
800,1.93115234375
801,1.517578125
802,1.12646484375
803,0.94580078125
804,0.9794921875
805,1.3505859375
806,1.23974609375
807,1.58544921875
808,1.44287109375
809,1.05224609375
810,1.25439453125
811,1.052734375
812,1.390625
813,1.48974609375
814,1.40576171875
815,1.32373046875
816,1.18359375
817,1.10888671875
818,1.88818359375
819,1.58984375
820,1.564453125
821,1.0966796875
822,1.5
823,1.01806640625
824,0.94921875
825,1.75341796875
826,1.29931640625
827,1.169921875
828,0.9873046875
829,1.046875
830,1.24658203125
831,1.81982421875
832,1.29248046875
833,1.4072265625
834,1.14306640625
835,1.45166015625
836,1.54736328125
837,1.57275390625
838,0.59814453125
839,1.02978515625
840,1.52734375
841,1.318359375
842,1.46630859375
843,1.44482421875
844,1.50732421875
845,1.4287109375
846,1.17578125
847,1.21142578125
848,1.26318359375
849,1.04638671875
850,0.8803710937500001
851,0.83349609375
852,1.76513671875
853,1.13134765625
854,0.962890625
855,0.8876953125
856,1.09814453125
857,1.37158203125
858,0.794921875
859,0.9453125
860,1.76904296875
861,1.6279296875
862,1.50146484375
863,1.5009765625
864,1.35546875
865,1.35791015625
866,1.15380859375
867,1.40185546875
868,1.7138671875
869,1.72216796875
870,1.9033203125
871,1.59228515625
872,1.5166015625
873,1.31787109375
874,0.99755859375
875,1.2197265625
876,0.95556640625
877,1.095703125
878,1.20751953125
879,1.17236328125
880,1.2763671875
881,1.126953125
882,1.34130859375
883,1.23876953125
884,1.8408203125
885,1.3271484375
886,1.53125
887,1.162109375
888,1.25
889,1.04248046875
890,1.62744140625
891,1.2900390625
892,1.57275390625
893,1.560546875
894,0.89599609375
895,1.28076171875
896,1.65576171875
897,1.451171875
898,1.255859375
899,1.123046875
900,1.59521484375
901,1.55078125
902,1.08544921875
903,1.1650390625
904,1.10595703125
905,1.41552734375
906,1.283203125
907,1.3828125
908,1.28076171875
909,1.65478515625
910,0.6103515625
911,0.85498046875
912,1.41357421875
913,1.25048828125
914,1.34765625
915,1.2197265625
916,1.25732421875
917,1.23779296875
918,1.57470703125
919,1.33642578125
920,1.36962890625
921,1.1455078125
922,1.54638671875
923,1.3291015625
924,1.30712890625
925,1.1513671875
926,1.1953125
927,1.0400390625
928,1.50830078125
929,1.3642578125
930,0.947265625
931,1.02734375
932,1.55908203125
933,1.31884765625
934,1.3916015625
935,1.78857421875
936,1.2001953125
937,0.86376953125
938,1.22607421875
939,1.638671875
940,1.19140625
941,1.0927734375
942,1.7470703125
943,1.3359375
944,1.162109375
945,1.25830078125
946,1.1708984375
947,1.0625
948,1.73095703125
949,1.318359375
950,1.27685546875
951,1.3984375
952,1.61328125
953,1.2412109375
954,1.201171875
955,1.30029296875
956,0.95703125
957,1.13037109375
958,1.61474609375
959,1.345703125
960,1.4443359375
961,1.31982421875
962,1.123046875
963,1.541015625
964,0.95068359375
965,1.55859375
966,1.60595703125
967,1.5732421875
968,0.80126953125
969,0.9482421875
970,0.8876953125
971,1.18359375
972,1.5546875
973,1.57177734375
974,1.09765625
975,1.1142578125
976,1.15771484375
977,1.21142578125
978,1.08544921875
979,1.02685546875
980,1.62451171875
981,0.99755859375
982,1.19580078125
983,1.42041015625
984,1.2333984375
985,1.13525390625
986,1.5615234375
987,1.70751953125
988,0.98974609375
989,1.47021484375
990,1.185546875
991,0.791015625
992,1.42236328125
993,1.18896484375
994,1.60791015625
995,1.20263671875
996,0.80517578125
997,1.10107421875
998,1.30810546875
999,1.10546875
1000,2.029296875
1001,1.486328125
1002,1.201171875
1003,1.58447265625
1004,1.32470703125
1005,1.275390625
1006,1.6279296875
1007,1.4208984375
1008,1.5146484375
1009,1.326171875
1010,1.189453125
1011,0.98681640625
1012,0.95166015625
1013,0.8818359375
1014,1.080078125
1015,1.2822265625
1016,1.3037109375
1017,1.376953125
1018,1.1767578125
1019,0.8491210937500001
1020,1.6728515625
1021,1.36767578125
1022,1.1982421875
1023,1.52294921875
1024,1.7001953125
1025,1.2802734375
1026,1.31396484375
1027,1.41796875
1028,1.728515625
1029,1.232421875
1030,1.05517578125
1031,1.34423828125
1032,1.33203125
1033,1.38916015625
1034,1.5263671875
1035,1.23291015625
1036,0.8740234375
1037,1.03515625
1038,1.63037109375
1039,1.5283203125
1040,1.44140625
1041,1.275390625
1042,1.65966796875
1043,1.14208984375
1044,1.458984375
1045,1.298828125
1046,1.11474609375
1047,1.35205078125
1048,1.22216796875
1049,1.654296875
1050,1.0146484375
1051,0.7080078125
1052,1.32177734375
1053,1.3955078125
1054,1.41015625
1055,1.18310546875
1056,1.44384765625
1057,1.57568359375
1058,1.361328125
1059,1.291015625
1060,0.9130859375
1061,1.08740234375
1062,1.37841796875
1063,1.38232421875
1064,1.32958984375
1065,1.30126953125
1066,1.18212890625
1067,1.33203125
1068,1.82763671875
1069,1.55224609375
1070,1.5595703125
1071,1.150390625
1072,1.67578125
1073,1.18115234375
1074,1.0986328125
1075,1.10888671875
1076,1.6142578125
1077,1.046875
1078,0.9951171875
1079,1.1396484375
1080,1.43408203125
1081,1.18359375
1082,1.29345703125
1083,1.12109375
1084,1.19287109375
1085,1.4296875
1086,1.21044921875
1087,1.18017578125
1088,1.26025390625
1089,1.234375
1090,1.1962890625
1091,1.11572265625
1092,1.42041015625
1093,1.23583984375
1094,1.19580078125
1095,1.11767578125
1096,1.30908203125
1097,0.75390625
1098,0.73876953125
1099,0.8134765625
1100,1.04931640625
1101,1.0556640625
1102,1.7255859375
1103,1.45703125
1104,1.20458984375
1105,1.384765625
1106,1.2919921875
1107,1.2333984375
1108,0.8608398437500001
1109,1.0009765625
1110,1.33056640625
1111,1.02685546875
1112,1.39111328125
1113,1.3544921875
1114,1.26904296875
1115,1.18701171875
1116,1.04736328125
1117,1.16552734375
1118,1.3017578125
1119,1.130859375
1120,1.48388671875
1121,1.21044921875
1122,1.314453125
1123,1.50244140625
1124,1.0068359375
1125,0.94677734375
1126,0.96337890625
1127,1.0595703125
1128,1.373046875
1129,1.361328125
1130,0.8398437500000001
1131,1.072265625
1132,1.1796875
1133,1.2060546875
1134,1.46826171875
1135,1.49560546875
1136,0.8291015625000001
1137,1.068359375
1138,1.11669921875
1139,1.25732421875
1140,1.40625
1141,1.40283203125
1142,1.728515625
1143,1.169921875
1144,0.9106445312500001
1145,1.30322265625
1146,1.0302734375
1147,0.724609375
1148,1.6796875
1149,1.35888671875
1150,1.86474609375
1151,1.3740234375
1152,1.25
1153,1.18115234375
1154,1.6328125
1155,1.65283203125
1156,1.3330078125
1157,1.28466796875
1158,1.59423828125
1159,1.58642578125
1160,1.263671875
1161,0.91259765625
1162,1.443359375
1163,1.537109375
1164,1.04638671875
1165,0.86376953125
1166,1.16845703125
1167,0.7651367187500001
1168,1.38916015625
1169,1.06787109375
1170,0.83203125
1171,0.95751953125
1172,1.30908203125
1173,1.0966796875
1174,1.466796875
1175,1.33935546875
1176,1.50341796875
1177,1.3671875
1178,1.130859375
1179,0.95751953125
1180,1.2646484375
1181,1.501953125
1182,1.22021484375
1183,0.8281250000000001
1184,1.21728515625
1185,1.3994140625
1186,1.169921875
1187,1.26904296875
1188,1.31689453125
1189,1.18115234375
1190,1.083984375
1191,1.35400390625
1192,1.40576171875
1193,1.33154296875
1194,1.4365234375
1195,1.33056640625
1196,1.0732421875
1197,1.2080078125
1198,1.54833984375
1199,1.22802734375
1200,1.27392578125
1201,1.2548828125
1202,0.96484375
1203,1.25390625
1204,1.21875
1205,1.1337890625
1206,0.86767578125
1207,1.20068359375
1208,1.009765625
1209,1.0068359375
1210,1.34228515625
1211,1.09619140625
1212,1.56298828125
1213,1.19482421875
1214,0.7548828125000001
1215,0.97802734375
1216,1.36474609375
1217,1.14599609375
1218,1.26416015625
1219,1.197265625
1220,1.333984375
1221,0.93798828125
1222,1.28857421875
1223,1.3125
1224,1.64013671875
1225,1.36865234375
1226,1.2646484375
1227,1.361328125
1228,1.29541015625
1229,1.29833984375
1230,0.7509765625
1231,0.650390625
1232,1.1015625
1233,1.39599609375
1234,1.1640625
1235,0.9501953125
1236,1.53271484375
1237,1.17333984375
1238,1.1962890625
1239,1.51318359375
1240,0.9970703125
